City_ID,City,Country,Date,Latitude,Longitude,Max Temp,Humidity,Clouds,Wind
264,Buta,CD,2022-09-16 03:56:25,2.7858,24.73,67.5,99,59,1.99
265,Oktyabrskiy,RU,2022-09-16 03:56:25,54.4815,53.471,55.71,69,99,5.93
266,Airai,TL,2022-09-16 03:56:26,-8.9266,125.4092,79.0,32,100,3.87
267,Putyatino,RU,2022-09-16 03:57:27,54.16,41.1169,47.82,93,13,5.32
268,Kungurtug,RU,2022-09-16 03:57:28,50.5994,97.5228,39.72,99,100,1.81
269,Phalaborwa,ZA,2022-09-16 03:57:28,-23.943,31.1411,65.48,47,0,3.42
270,Vostok,RU,2022-09-16 03:57:29,46.4856,135.8833,65.26,54,100,3.31
271,Jamestown,US,2022-09-16 03:55:34,42.097,-79.2353,55.04,74,0,1.01
272,Grajau,BR,2022-09-16 03:57:29,-5.8194,-46.1386,78.84,62,93,4.25
273,Shakawe,BW,2022-09-16 03:57:30,-18.3667,21.85,58.15,42,0,5.37
274,Cockburn Town,TC,2022-09-16 03:57:30,21.4612,-71.1419,83.79,78,25,19.48
275,Sechura,PE,2022-09-16 03:57:31,-5.5569,-80.8222,63.79,84,8,7.43
276,Hualmay,PE,2022-09-16 03:57:32,-11.0964,-77.6139,61.14,85,45,6.93
277,San Matias,BO,2022-09-16 03:57:34,-16.3667,-58.4,68.14,56,99,4.07
278,Namatanai,PG,2022-09-16 03:57:34,-3.6667,152.4333,83.95,68,92,12.17
279,Asau,RO,2022-09-16 03:57:35,46.4333,26.4,69.28,79,89,8.72
280,Simao,CN,2022-09-16 03:57:36,22.7886,100.9748,69.57,95,99,1.41
281,Richards Bay,ZA,2022-09-16 03:57:36,-28.783,32.0377,64.36,85,4,2.39
282,Yulara,AU,2022-09-16 03:56:34,-25.2406,130.9889,76.19,14,4,9.1
283,Nanortalik,GL,2022-09-16 03:57:38,60.1432,-45.2371,48.54,81,100,12.46
284,Hambantota,LK,2022-09-16 03:57:39,6.1241,81.1185,84.54,74,20,9.22
285,Iskateley,RU,2022-09-16 03:57:39,67.6803,53.1512,48.25,95,100,11.12
286,Rockland,US,2022-09-16 03:57:40,41.1668,-74.0496,62.46,81,0,2.68
287,Muswellbrook,AU,2022-09-16 03:57:41,-32.2667,150.9,71.24,44,1,12.53
288,Monticello,US,2022-09-16 03:57:41,45.3055,-93.7941,75.94,84,100,5.75
289,Boundiali,CI,2022-09-16 03:57:42,9.5217,-6.4869,70.5,96,100,5.68
290,Provideniya,RU,2022-09-16 03:57:42,64.3833,-173.3,51.91,82,100,11.18
291,Saint-Francois,FR,2022-09-16 03:57:42,46.4154,3.9054,53.67,100,100,3.44
292,Cabo San Lucas,MX,2022-09-16 03:57:36,22.8909,-109.9124,84.51,76,2,1.01
293,Te Anau,NZ,2022-09-16 03:57:45,-45.4167,167.7167,49.37,58,47,1.34
294,Kirakira,SB,2022-09-16 03:57:46,-10.4544,161.9205,83.26,74,19,5.99
295,College,US,2022-09-16 03:57:47,64.8569,-147.8028,54.59,83,100,1.01
296,Apac,UG,2022-09-16 03:57:47,1.9756,32.5386,63.37,96,69,2.64
297,Nabire,ID,2022-09-16 03:57:48,-3.3667,135.4833,85.26,66,30,4.47
298,Nuuk,GL,2022-09-16 03:57:49,64.1835,-51.7216,45.88,93,100,9.78
299,Lagoa,PT,2022-09-16 03:57:49,39.05,-27.9833,72.75,90,30,17.69
300,Tamale,GH,2022-09-16 03:57:51,9.4008,-0.8393,73.18,90,100,2.98
301,Kotelnich,RU,2022-09-16 03:57:52,58.3089,48.348,49.51,97,99,3.85
302,Requena,ES,2022-09-16 03:57:53,39.4883,-1.1004,63.52,65,24,4.29
303,Takaka,NZ,2022-09-16 03:57:53,-40.85,172.8,53.4,62,53,4.68
304,Vao,NC,2022-09-16 03:57:54,-22.6667,167.4833,69.42,63,20,11.34
305,Meulaboh,ID,2022-09-16 03:57:54,4.1363,96.1285,84.42,67,29,4.7
306,Carballo,ES,2022-09-16 03:57:55,43.213,-8.691,65.62,91,92,5.82
307,Bartica,GY,2022-09-16 03:57:55,6.4,-58.6167,77.32,98,69,2.04
308,Templin,DE,2022-09-16 03:57:56,53.1186,13.5022,51.19,90,15,10.45
309,Khangarh,PK,2022-09-16 03:57:57,29.9173,71.1618,84.27,39,0,7.0
310,Hereford,GB,2022-09-16 03:57:57,52.0568,-2.7148,52.61,89,8,5.57
311,Maraba,BR,2022-09-16 03:57:57,-5.3686,-49.1178,80.78,83,0,3.44
312,Sao Jose Da Coroa Grande,BR,2022-09-16 03:57:58,-8.8978,-35.1478,72.36,75,25,5.21
313,Bemidji,US,2022-09-16 03:56:53,47.4736,-94.8803,67.91,99,0,0.0
314,Muscat,OM,2022-09-16 03:56:26,23.6139,58.5922,93.67,42,5,2.24
315,Manzanillo,CU,2022-09-16 03:57:59,20.3433,-77.1167,78.35,79,48,5.79
316,Dingle,PH,2022-09-16 03:59:00,10.9995,122.6711,77.95,89,100,16.08
317,Petropavlovsk-Kamchatskiy,RU,2022-09-16 03:59:00,53.0452,158.6483,54.19,62,75,4.47
318,Caravelas,BR,2022-09-16 03:59:01,-17.7125,-39.2481,71.31,90,8,4.07
319,Krasnomayskiy,RU,2022-09-16 03:59:02,57.6194,34.4099,51.58,95,100,7.0
320,Sao Filipe,CV,2022-09-16 03:59:02,14.8961,-24.4956,78.1,85,57,10.11
321,Abong Mbang,CM,2022-09-16 03:59:03,3.9833,13.1833,67.42,99,100,4.45
322,Cidreira,BR,2022-09-16 03:59:04,-30.1811,-50.2056,60.46,84,1,10.51
323,Jimani,DO,2022-09-16 03:59:05,18.4917,-71.8502,78.37,85,98,0.92
324,Jackson,US,2022-09-16 03:58:52,42.4165,-122.8345,67.15,65,4,3.02
325,Pangnirtung,CA,2022-09-16 03:59:06,66.1451,-65.7125,37.4,93,20,4.61
326,Sarangani,PH,2022-09-16 03:59:07,5.4033,125.4636,84.56,70,91,18.72
327,Chegdomyn,RU,2022-09-16 03:59:08,51.1167,133.0167,52.23,80,100,2.24
328,Jumla,NP,2022-09-16 03:59:09,29.2747,82.1838,60.08,94,100,0.96
329,Maragogi,BR,2022-09-16 03:59:10,-9.0122,-35.2225,72.01,75,33,4.81
330,Oeiras Do Para,BR,2022-09-16 03:59:11,-2.0031,-49.8544,73.92,93,69,3.36
331,Viedma,AR,2022-09-16 03:55:52,-40.8135,-62.9967,68.77,22,100,28.1
332,Kishanpur,IN,2022-09-16 03:59:14,25.65,81.0167,78.85,88,100,9.04
333,Kurilsk,RU,2022-09-16 03:59:15,45.2333,147.8833,59.65,61,91,4.07
334,Muroto,JP,2022-09-16 03:59:16,33.2833,134.15,80.92,70,76,21.88
335,Klerksdorp,ZA,2022-09-16 03:59:17,-26.8521,26.6667,55.94,49,1,3.67
336,Macapa,BR,2022-09-16 03:58:41,0.0389,-51.0664,82.38,83,20,4.61
337,Acapulco,MX,2022-09-16 03:59:18,16.8634,-99.8901,77.5,90,100,6.04
338,Arlit,NE,2022-09-16 03:59:19,18.7369,7.3853,93.15,16,71,8.84
339,Tianpeng,CN,2022-09-16 03:59:19,30.9866,103.9393,74.71,88,100,3.83
340,Jiangyou,CN,2022-09-16 03:59:20,31.7667,104.7167,67.53,96,100,2.55
341,Kisangani,CD,2022-09-16 03:59:21,0.5167,25.2,68.27,98,20,0.74
342,Irricana,CA,2022-09-16 03:59:21,51.3237,-113.6048,63.45,41,20,2.77
343,Natchez,US,2022-09-16 03:59:22,31.5604,-91.4032,66.25,78,1,4.12
344,Chernyshevskiy,RU,2022-09-16 03:59:22,63.0128,112.4714,46.11,71,51,13.0
345,Cairns,AU,2022-09-16 03:59:25,-16.9167,145.7667,93.07,63,1,6.91
346,Soyo,AO,2022-09-16 03:59:27,-6.1349,12.3689,74.35,85,93,5.84
347,Novyy Urengoy,RU,2022-09-16 03:59:29,66.0833,76.6333,47.53,80,100,1.23
348,Chernyy Yar,RU,2022-09-16 03:59:29,48.0624,46.1091,63.1,81,100,11.92
349,Madang,PG,2022-09-16 03:59:30,-5.2246,145.7966,81.3,83,78,10.69
350,Roald,NO,2022-09-16 03:59:31,62.5833,6.1333,55.17,87,100,19.57
351,Kamsack,CA,2022-09-16 03:59:32,51.5667,-101.9009,49.73,82,26,7.34
352,Mamallapuram,IN,2022-09-16 03:59:32,12.6264,80.1722,89.65,65,100,9.48
353,Cayenne,GF,2022-09-16 03:57:05,4.9333,-52.3333,78.84,89,20,1.14
354,Visby,SE,2022-09-16 03:59:33,57.6409,18.296,55.62,76,75,14.97
355,Povolzhskiy,RU,2022-09-16 03:59:33,53.5854,49.7629,51.42,91,85,5.01
356,Marawi,PH,2022-09-16 03:59:34,7.9986,124.2928,72.93,87,100,5.03
357,Parauna,BR,2022-09-16 03:59:34,-16.9478,-50.4486,73.35,56,76,12.3
358,Clyde River,CA,2022-09-16 03:55:21,70.4692,-68.5914,34.03,100,100,5.75
359,Mungaa,TZ,2022-09-16 03:59:36,-4.9667,34.8833,55.49,85,10,10.96
360,Yenagoa,NG,2022-09-16 03:59:38,4.9247,6.2642,73.51,96,100,3.29
361,Bubaque,GW,2022-09-16 04:00:39,11.2833,-15.8333,80.46,84,23,12.64
362,Santa Isabel Do Rio Negro,BR,2022-09-16 04:00:39,-0.4139,-65.0192,73.08,96,44,0.27
363,Barra Patuca,HN,2022-09-16 04:00:40,15.8,-84.2833,79.21,87,99,8.72
364,Galle,LK,2022-09-16 03:58:04,6.0367,80.217,82.76,74,19,12.19
365,Mandalgovi,MN,2022-09-16 04:00:40,45.7625,106.2708,68.59,16,90,30.02
366,Alassio,IT,2022-09-16 04:00:41,44.0039,8.1671,73.13,84,4,5.01
367,Bairiki,KI,2022-09-16 04:00:41,1.3292,172.9752,82.24,68,97,14.63
368,Kununurra,AU,2022-09-16 04:00:42,-15.7667,128.7333,98.58,15,0,5.75
369,Goundam,ML,2022-09-16 04:00:43,16.4145,-3.6708,92.05,28,94,4.85
370,Iquique,CL,2022-09-16 04:00:43,-20.2208,-70.1431,57.76,71,28,2.26
371,Esperance,AU,2022-09-16 04:00:44,-33.8667,121.9,58.84,66,96,24.63
372,Ginda,IN,2022-09-16 04:00:44,30.6945,78.4932,72.64,65,42,3.24
373,Bandar-E Lengeh,IR,2022-09-16 04:00:44,26.5579,54.8807,89.78,67,1,6.58
374,Suamico,US,2022-09-16 04:00:45,44.6319,-88.0393,68.77,89,98,8.79
375,Novikovo,RU,2022-09-16 04:00:45,51.1537,37.8879,57.07,98,100,6.76
376,Korla,CN,2022-09-16 04:00:47,41.7597,86.1469,73.74,16,0,6.58
377,Pinega,RU,2022-09-16 04:00:47,64.7001,43.3936,48.58,99,100,4.32
378,Vanavara,RU,2022-09-16 04:00:47,60.34,102.2797,50.11,60,16,7.16
379,Graaff-Reinet,ZA,2022-09-16 04:00:48,-32.2522,24.5308,62.62,26,0,5.99
380,San Cristobal,VE,2022-09-16 04:00:49,7.7669,-72.225,66.65,86,64,1.59
381,Punta Alta,AR,2022-09-16 04:00:21,-38.8759,-62.0736,62.92,34,92,24.81
382,Talnakh,RU,2022-09-16 04:00:50,69.4865,88.3972,34.21,93,100,13.69
383,Shelburne,CA,2022-09-16 04:00:50,44.0787,-80.2041,54.59,75,59,7.05
384,Nevelsk,RU,2022-09-16 04:00:51,46.6733,141.8633,64.51,56,91,0.29
385,Yumen,CN,2022-09-16 04:00:51,40.2833,97.2,65.61,24,0,15.37
386,Concordia,AR,2022-09-16 04:00:03,-31.393,-58.0209,53.78,92,0,5.01
387,Ahuimanu,US,2022-09-16 04:00:52,21.4447,-157.8378,83.75,74,62,3.0
388,Mahajanga,MG,2022-09-16 04:00:53,-15.7167,46.3167,71.62,56,20,4.61
389,Teya,RU,2022-09-16 04:00:53,60.3778,92.6267,47.71,79,100,5.61
390,Mingshui,CN,2022-09-16 04:00:55,36.7167,117.5,74.97,67,79,9.35
391,Purificacion,CO,2022-09-16 04:00:56,3.8587,-74.9313,78.3,64,74,3.09
392,Manta,EC,2022-09-16 04:00:57,-0.95,-80.7333,69.75,84,96,9.57
393,Klaksvik,FO,2022-09-16 04:00:58,62.2266,-6.589,45.52,75,94,23.58
394,Buala,SB,2022-09-16 04:00:58,-8.145,159.5921,85.64,55,26,5.46
395,Amapa,BR,2022-09-16 04:00:59,1.0,-52.0,69.51,99,97,1.7
396,Primalkinskoye,RU,2022-09-16 04:00:59,43.7467,44.0083,62.76,59,100,3.11
397,Muros,ES,2022-09-16 04:01:00,42.7762,-9.0603,68.09,90,9,6.91
398,Dongning,CN,2022-09-16 04:01:00,44.0622,131.1207,55.78,98,100,4.38
399,Wembley,AU,2022-09-16 04:01:00,-31.9333,115.8,68.02,66,75,10.36
400,Vanino,RU,2022-09-16 04:01:02,49.0869,140.2543,60.53,54,26,8.3
401,Faanui,PF,2022-09-16 04:01:03,-16.4833,-151.75,77.94,74,43,23.96
402,Champerico,GT,2022-09-16 04:01:03,14.3,-91.9167,78.3,85,100,8.79
403,Eureka,US,2022-09-16 03:57:04,40.8021,-124.1637,59.67,87,7,3.76
404,Mikuni,JP,2022-09-16 04:01:05,36.2171,136.1519,80.51,73,21,4.81
405,Auki,SB,2022-09-16 04:01:05,-8.7676,160.7034,85.46,57,0,5.35
406,Eyl,SO,2022-09-16 04:01:06,7.9803,49.8164,79.66,64,10,23.69
407,Dharchula,IN,2022-09-16 04:01:07,29.85,80.5333,71.73,88,100,3.06
408,Haines Junction,CA,2022-09-16 04:02:07,60.7522,-137.5108,40.75,90,41,5.21
409,Mehamn,NO,2022-09-16 04:02:08,71.0357,27.8492,46.35,93,75,14.97
410,Sur,OM,2022-09-16 03:59:44,22.5667,59.5289,89.74,53,83,8.1
411,Slave Lake,CA,2022-09-16 04:00:49,55.2834,-114.769,53.4,93,91,4.25
412,Coquimbo,CL,2022-09-16 04:02:09,-29.9533,-71.3436,55.63,89,100,2.13
413,Rabo De Peixe,PT,2022-09-16 04:02:09,37.8,-25.5833,75.27,88,75,12.66
414,Rundu,NA,2022-09-16 04:02:10,-17.9333,19.7667,57.72,36,0,5.84
415,Lida,BY,2022-09-16 04:02:10,53.8833,25.2997,46.6,94,12,9.31
416,Ndele,CF,2022-09-16 04:00:39,8.4109,20.6473,68.77,99,100,3.24
417,Awjilah,LY,2022-09-16 04:02:11,29.1081,21.2869,72.9,53,0,5.88
418,Krishnarajasagara,IN,2022-09-16 04:02:11,12.4089,76.5797,75.13,88,40,9.22
419,Hun,LY,2022-09-16 04:02:12,29.1268,15.9477,73.29,43,0,7.52
420,Bogotol,RU,2022-09-16 04:02:13,56.2078,89.5342,49.59,55,42,5.41
421,Itupiranga,BR,2022-09-16 04:02:14,-5.1347,-49.3267,79.65,53,65,5.1
422,Gamba,GA,2022-09-16 04:02:15,-2.65,10.0,73.71,85,100,9.06
423,Pevek,RU,2022-09-16 04:02:16,69.7008,170.3133,36.73,84,78,5.5
424,Tutoia,BR,2022-09-16 04:02:16,-2.7619,-42.2744,78.4,76,33,13.53
425,Kovdor,RU,2022-09-16 04:02:17,67.5662,30.4758,45.81,97,100,9.08
426,Ambilobe,MG,2022-09-16 04:02:18,-13.2,49.05,71.64,52,3,4.85
427,Noyabrsk,RU,2022-09-16 04:02:19,63.1994,75.4507,52.84,67,100,12.66
428,Udomlya,RU,2022-09-16 04:02:20,57.8794,34.9925,50.92,95,100,7.61
429,Kulhudhuffushi,MV,2022-09-16 04:02:20,6.6221,73.07,80.51,72,10,4.83
430,Sukhoy Log,RU,2022-09-16 04:02:21,56.9094,62.0296,53.51,42,100,11.34
431,Staunton,US,2022-09-16 03:57:23,38.1496,-79.0717,61.52,75,0,0.0
432,Phan Thiet,VN,2022-09-16 04:02:22,10.9333,108.1,86.94,62,96,11.79
433,Komsomolskiy,UZ,2022-09-16 04:02:23,40.4272,71.7189,74.12,33,2,6.91
434,Anisoc,GQ,2022-09-16 04:02:24,1.8658,10.7689,69.19,99,100,1.32
435,Sembe,CG,2022-09-16 04:02:25,1.6481,14.5806,69.17,99,100,2.68
436,Susangerd,IR,2022-09-16 04:02:27,31.5608,48.1831,85.06,20,0,10.74
437,Tateyama,JP,2022-09-16 04:02:27,34.9833,139.8667,79.56,60,52,11.79
438,Nuevo Progreso,MX,2022-09-16 04:02:29,23.1667,-97.95,76.53,76,89,5.46
439,Bathsheba,BB,2022-09-16 04:02:30,13.2167,-59.5167,81.43,79,83,1.5
440,Grindavik,IS,2022-09-16 04:02:30,63.8424,-22.4338,41.47,93,0,4.61
441,Osa,RU,2022-09-16 04:02:31,57.2829,55.4567,56.01,48,100,10.11
442,Nizhneangarsk,RU,2022-09-16 04:02:31,55.7833,109.55,52.99,52,50,9.24
443,Humberto De Campos,BR,2022-09-16 04:02:31,-2.5983,-43.4611,76.44,83,54,6.91
444,Xiaoweizhai,CN,2022-09-16 04:02:32,26.1903,107.5125,78.39,76,79,3.27
445,Katobu,ID,2022-09-16 04:02:32,-4.9408,122.5276,90.1,46,96,4.72
446,Xingcheng,CN,2022-09-16 04:02:33,40.6167,120.7167,68.18,79,100,24.14
447,Ilulissat,GL,2022-09-16 04:02:33,69.2167,-51.1,39.22,100,75,0.0
448,Mackay,AU,2022-09-16 04:02:34,-21.15,149.2,86.68,71,0,12.73
449,Camopi,GF,2022-09-16 04:02:34,3.1655,-52.3158,70.11,98,66,1.68
450,Ixtapa,MX,2022-09-16 04:02:35,20.7,-105.2,82.22,100,100,9.22
451,Gambela,ET,2022-09-16 04:02:36,8.25,34.5833,70.3,95,98,1.99
452,San Pedro,PH,2022-09-16 04:02:36,14.35,121.0167,88.32,64,74,11.54
453,Mananjary,MG,2022-09-16 04:02:38,-21.2167,48.3333,65.5,86,32,3.62
454,Kaniama,CD,2022-09-16 04:03:40,-7.5667,24.1833,68.2,79,40,2.55
455,Herat,AF,2022-09-16 03:59:55,34.5,62.0,74.71,14,1,9.73
456,Atambua,ID,2022-09-16 04:03:41,-9.1061,124.8925,85.37,51,99,2.21
457,Kloulklubed,PW,2022-09-16 04:03:43,7.0419,134.2556,85.06,69,100,11.63
458,Sinazongwe,ZM,2022-09-16 04:03:43,-17.2614,27.4618,66.65,61,0,5.91
459,Verkh-Usugli,RU,2022-09-16 04:03:44,52.7,115.1667,45.79,80,100,7.31
460,Assiniboia,CA,2022-09-16 04:03:46,49.6334,-105.9845,56.16,69,92,10.11
461,Bud,US,2022-09-16 04:03:46,39.447,-86.1758,67.14,95,11,4.25
462,Plouzane,FR,2022-09-16 04:03:47,48.3833,-4.6167,55.45,85,0,10.36
463,Gat,IL,2022-09-16 04:03:47,31.61,34.7642,73.4,100,0,4.12
464,Deputatskiy,RU,2022-09-16 04:03:48,69.3,139.9,32.29,76,68,3.71
465,Catuday,PH,2022-09-16 04:03:50,16.2923,119.8062,82.56,68,17,8.52
466,Norman Wells,CA,2022-09-16 04:03:51,65.282,-126.8329,48.18,96,100,2.75
467,Tecolutla,MX,2022-09-16 04:03:52,20.4833,-97.0167,76.01,81,98,5.61
468,Blora,ID,2022-09-16 04:03:53,-6.9698,111.4186,89.11,49,100,5.5
469,Ushtobe,KZ,2022-09-16 04:03:54,45.2514,77.9838,58.57,27,46,15.37
470,Fayaoue,NC,2022-09-16 04:03:55,-20.65,166.5333,72.81,67,96,13.91
471,Fougamou,GA,2022-09-16 04:03:55,-1.2154,10.5838,73.44,87,100,2.01
472,Derzhavinsk,KZ,2022-09-16 04:03:56,51.1,66.3167,55.9,35,99,18.59
473,Port Moresby,PG,2022-09-16 04:03:57,-9.4431,147.1797,84.02,72,34,11.59
474,Moose Factory,CA,2022-09-16 04:03:58,51.2585,-80.6094,44.67,73,95,2.89
475,Champasak,LA,2022-09-16 04:03:58,14.75,106.0,80.87,85,100,1.59
476,Linqiong,CN,2022-09-16 04:03:59,30.4159,103.4609,69.91,88,100,3.96
477,Russell,US,2022-09-16 03:59:37,32.3502,-85.1999,70.2,68,0,4.99
478,Pujehun,SL,2022-09-16 04:04:00,7.3581,-11.7208,72.77,98,100,2.51
479,Northam,GB,2022-09-16 04:04:01,51.0333,-4.2167,57.61,78,77,9.46
480,Prince Rupert,CA,2022-09-16 04:04:03,54.3161,-130.3201,51.26,90,100,0.83
481,La Ronge,CA,2022-09-16 04:00:39,55.1001,-105.2842,53.82,68,82,7.07
482,Fortuna,US,2022-09-16 04:01:57,40.5982,-124.1573,58.93,86,4,1.01
483,Finschhafen,PG,2022-09-16 04:04:05,-6.6024,147.8681,79.21,86,92,6.67
484,Karakulino,RU,2022-09-16 04:04:06,56.012,53.7067,54.34,53,100,2.19
485,Salinopolis,BR,2022-09-16 04:04:07,-0.6136,-47.3561,79.23,80,91,10.13
486,Trinidad,BO,2022-09-16 04:04:07,-14.8333,-64.9,59.88,70,96,4.0
487,Agua Verde,MX,2022-09-16 04:04:08,22.9,-106.05,82.49,83,73,6.58
488,Khalkhal,IR,2022-09-16 04:04:08,37.6189,48.5258,58.39,65,0,1.12
489,Belmonte,BR,2022-09-16 04:04:09,-15.8631,-38.8828,71.92,88,14,5.64
490,Harper,LR,2022-09-16 04:04:10,4.375,-7.7169,76.37,86,100,9.44
491,Necochea,AR,2022-09-16 04:04:10,-38.5473,-58.7368,52.72,58,41,18.25
492,Ust-Omchug,RU,2022-09-16 04:04:12,61.15,149.6333,46.18,43,94,7.23
493,Inongo,CD,2022-09-16 04:04:13,-1.95,18.2667,67.26,98,78,2.89
494,Magadan,RU,2022-09-16 04:04:14,59.5667,150.8,51.64,54,100,7.52
495,Henties Bay,NA,2022-09-16 04:04:14,-22.116,14.2845,58.3,90,99,3.15
496,Estepona,ES,2022-09-16 04:04:15,36.4276,-5.1459,68.58,75,0,6.35
497,Houma,US,2022-09-16 04:02:40,29.5958,-90.7195,75.99,86,0,0.0
498,Ulladulla,AU,2022-09-16 04:04:17,-35.35,150.4667,70.7,39,3,12.71
499,Tullow,IE,2022-09-16 04:04:20,52.8003,-6.7369,47.21,96,10,5.28
500,Sisimiut,GL,2022-09-16 04:04:21,66.9395,-53.6735,44.67,88,100,5.41
501,Samarai,PG,2022-09-16 04:05:21,-10.6167,150.6667,81.3,83,51,13.38
502,Khandyga,RU,2022-09-16 04:05:22,62.6667,135.6,37.29,79,84,5.12
503,Arman,RU,2022-09-16 04:05:23,59.7,150.1667,53.76,47,96,5.01
504,Thyboron,DK,2022-09-16 04:05:25,56.6985,8.2124,55.15,90,100,27.76
505,Takoradi,GH,2022-09-16 04:05:26,4.8845,-1.7554,74.32,93,100,7.05
506,Stykkisholmur,IS,2022-09-16 04:05:27,65.0757,-22.7297,45.05,77,100,7.4
507,Ozark,US,2022-09-16 04:05:27,37.0209,-93.206,70.21,83,82,5.88
508,Manokwari,ID,2022-09-16 04:05:28,-0.8667,134.0833,83.19,68,75,6.24
509,Keti Bandar,PK,2022-09-16 04:05:28,24.1447,67.4497,82.63,73,100,19.13
510,Fukue,JP,2022-09-16 04:05:28,32.6881,128.8419,81.63,73,12,6.89
511,Haftoni,AZ,2022-09-16 04:05:29,38.7632,48.7622,71.26,72,20,1.14
512,Carutapera,BR,2022-09-16 04:05:30,-1.195,-46.02,77.36,83,99,6.49
513,Palatka,US,2022-09-16 04:05:30,29.6486,-81.6376,80.02,96,97,3.71
514,Baykit,RU,2022-09-16 04:05:31,61.67,96.37,46.49,83,100,8.12
515,Wajid,SO,2022-09-16 04:05:33,3.8093,43.2471,71.53,79,65,19.6
516,Topolobampo,MX,2022-09-16 04:05:34,25.6,-109.05,83.71,69,5,7.96
517,Kuching,MY,2022-09-16 04:05:34,1.55,110.3333,86.22,74,40,3.44
518,Mogadishu,SO,2022-09-16 04:05:35,2.0371,45.3438,76.93,80,99,15.39
519,Port Hedland,AU,2022-09-16 04:05:37,-20.3167,118.5667,87.85,11,0,10.36
520,Coihaique,CL,2022-09-16 04:05:37,-45.5752,-72.0662,36.21,98,90,5.66
521,Karratha,AU,2022-09-16 04:05:38,-20.7377,116.8463,85.23,20,0,13.38
522,Tura,IN,2022-09-16 04:05:38,25.5198,90.2201,73.24,98,100,5.75
523,Maarianhamina,AX,2022-09-16 04:05:39,60.0973,19.9348,46.26,100,93,1.14
524,Tuatapere,NZ,2022-09-16 04:05:39,-46.1333,167.6833,48.04,61,91,3.94
525,Ajdabiya,LY,2022-09-16 04:05:40,30.7554,20.2263,71.83,54,0,6.24
526,Niamey,NE,2022-09-16 04:05:40,13.5137,2.1098,78.75,70,100,10.0
527,Banjar,ID,2022-09-16 04:05:40,-8.19,114.9675,89.38,52,99,1.32
528,Biak,ID,2022-09-16 04:05:41,-0.9131,122.8766,81.93,70,90,6.44
529,Bulgan,MN,2022-09-16 04:05:41,48.8125,103.5347,37.45,97,100,8.16
530,Inirida,CO,2022-09-16 04:05:42,3.8653,-67.9239,74.43,93,73,2.77
